ContactID,name,first_name,last_name,Dear,address1,city,state,zip,Region,Country,Title,work_phone,work_phone_ext,HomePhone,MobilePhone,fax_number,email,FedexNumber,AirborneNumber,FEDexPrefered,AirbornePrefered,ship_airborn,ship_fedex,ShipTo,ShipToAtt,ShipToAddress,ShipToCity,ShipToState,ShipTozipcode,SHIPTOALT
453054003,Pistilli Ford,Michael Brada (A),Acct#??????????,,375 Route 17,Paramus,NJ,07652,,,,201-262-4900,,,,,,,,False,False,False,False,,,,,,,False
453054004,Planet Honda,Title Clerk,,,2285 Route 22 West,Union,NJ,07083,,,,908-964-1600,,,,,,1967-6546-8,,True,False,False,False,,,,,,,False
453054005,Plaza Auto Mall,Marlene/Paul (U),,,2740 Nostrand Ave.,Brooklyn,NY,11210,,,,718-253-8400,,,347-850-5457,,,1000-0573-5,,True,False,False,False,,,,,,,False
453054006,Polanker Chevrolet,Biller (F),,,670 Montauk Highway,Babylon,NY,11704,,,,516-000-0000,,,,,,1213-6566-9,,True,False,False,False,,,,,,,False
453054007,Premier Financial Co. Inc,Maria (F),,,2 Crossroads Drive,Bedminister,NJ,07921,,,,908-719-3963,,,,,,0100-1834-0,,True,False,False,False,,,,,,,False
453054008,nissan of new rochelle,sasha,    ,,2533 Palmer Ave,New Rochelle,NY,10801,,,,914-576-7600,,,,,,246897581,,True,False,False,False,nissan of new rochelle, , , , , ,False
453054009,Prestige Motors/Toyota,Olga (F),Address,,405 Route 17 South,Paramus,NJ,07652,,,,201-327-2525,,,,,,1059-7100-1,,True,False,False,False,,,,,,,False
453054010,Putnam Leasing Co.,Ginny (F),,,279 West Putnam Ave.,Greenwich,CT,06830,,,,203-629-5676,,,,,,2101 2135 8,,True,False,False,False,,,,,,,False
453054011,Quality Ford,D D/TClerk,,,211 East Sandford,Mt. Vernon,NY,10550,,,,914-664-6900,,,,,,,163946701,False,True,False,False,,,,,,,False
453054012,Ray Catena Jaguar,Tanya/Lisa (F),,,920 Route 1,Edison,NJ,08817,,,,908-205-9000,,,,,,174902615,,True,False,False,False,,,,,,,False
453054013,Ray Catena Lexus,Title Clerk,,,1435 Boston Post Road,Larchmont,NY,10538,,,,914-833-5000,,,,,,1541-2675-9,,True,False,False,False,,,,,,,False
453054014,Ray Catena Motor Cars,Roseanne/Dawn,,,910 Route 1,Edison,NJ,08817,,,,732-549-6600,,,,,,105036922,,True,False,False,False,,,,,,,False
453054015,RBM of Atlanta, Inc.,D. Schommel (F),,,7640 Roswell Rd.,Atlanta,GA,30350,,,,770-390-0700,,,,,,,,False,False,False,False,,,,,,,False
453054016,Regency Motors,Barbara,,,654 Bloomfield Ave. & Valley Rd.,Montclair,NJ,07042,,,t/clerk,973-746-4500,,,,,,,112971261,False,True,False,False,,,,,,,False
453054017,Richard Catena Acura,Julia/Dawn (F),???,,520 River Street,Hackensack,NJ,07601,,,,201-646-0017,,,,,,,,False,False,False,False,,,,,,,False
453054018,Richard Lucas Chevrolet,Jennifer,,,1077 Route 1 South,Avenel,NJ,07001,,,,732-634-0100,203,,,,,,74292463,False,True,False,False,,,,,,,False
453054019,Riverdale Chrysler/ Plymouth,Kathy,UPS,,5869 Broadway,Bronx,NY,10463,,,,718-548-2800,,,,,,,02AF35,False,True,False,False,,,,,,,False
453054020,Rockland Lincoln Mercury,Anastasia (A),,,55 Route 303,West Nyack,NY,10994,,,,914-358-6400,,,,,,,,False,False,False,False,,,,,,,False
453054021,Rockland Mitsubishi aka Mitsubishi of Rockland,M. White,,,347 W. Rte 59,Nyack,NY,10954,,,,845-623-0006,,,,,,,2239 8426 4,False,True,False,False,,,,,,,False
453054022,Rockland Toyota,Anne ,UPS GRND ,,618 Rte 303,Blauvelt,NY,10913,,,,845-358-2220,,,,,,,OEW351,False,True,False,False,,,,,,,False
453054023,Route 46 Auto Auction,Sandra Cruz,,,130 Route 46,Lodi,NJ,07644,,,,201-473-1600,,,,201-473-8890,,,,False,False,False,False,,,,,,,False
453054024,Roy's Chevrolet,Digna (F),UPS # A74807,,3601 Kennedy Blvd.,Union City,NJ,07087,,,,201-864-5000,,,,,,,,False,False,False,False,,,,,,,False
453054025,Rye Ford Subaru,Pam ,,,1151 Post Road,Rye,NY,10580,,,,914-967-6300,,,,,,104509959,,True,False,False,False,,,,,,,False
453054026,Saturn of Brunswick,T/Clerk,,,1500 Route 1,North Brunswick,NJ,08902,,,,732-418-1888,,,,,,,65399404,False,True,False,False,,,,,,,False
453054027,Saturn of Freehold,Kelly,,,4039 Rte 9 North,Freehold,NJ,07728,,,,7323898822,,,,,,,6539 9404,False,True,False,False,,,,,,,False
453054028,Saturn of Seekonk,Biller (A),,,189 Taunton Ave.,Seekonk,MA,02771,,,,508-336-3322,,,,,,1629 8719 4,,True,False,False,False,,,,,,,False
453054029,Saturn of Seekonk,Peter (F),,,189 Taunton Ave.,Seekonk,MA,02771,,,,508-336-3322,,,,,,1629 8719 4,,True,False,False,False,,,,,,,False
453054030,Security Excel,Jennifer Pereira (F),,,1000 Cronoque Lane,Stratford,CT,06497,,,,203-380-2757,,,,,,,,False,False,False,False,,,,,,,False
453054031,Shore Toyota,Biller (F),,,3163 Fire Road -Egg Harbor Twsp,Pleasantville,NJ,08232,,,,609-645-2770,,,,,,,,False,False,False,False,,,,,,,False
453054032,Smith Cairns Ford of Yonkers,Cindy,,,900 Central Park Ave.,Yonkers,NY,10704,,,,914  377  8100,,,,914  377  8118,,114907855,,True,False,False,False,,,,,,,False
453054033,South Shore Mitsubishi,Leon (A),,,,579,Washington,,,,,617-826-2200,,,,,,,,False,False,False,False,,,,,,,False
453054034,Sovereign Jaquar,Gloria (A),,,45 Nelson Ave.,Hicksville,NY,11801,,,,516-935-0600,,,,,,,,False,False,False,False,,,,,,,False
453054035,Stadium Ford LLC/Stadium Automall,Terry/Karen,,,55 Route 17 North,Rutherford,NJ,07070,,,,201-935-2400,,,,201-460 2354,,,7E57E8,False,False,False,False,,,,,,,False
453054036,State Line Chev/ Geo,Laurie (A),,,1111 Taunton Ave.,East Providence,RI,02914,,,,401-434-1900,,,,,,,,False,False,False,False,,,,,,,False
453054037,Stephen Chevrolet Olds, Inc.,Faith (F),,,124 Salmon Brook Street,Granby,CT,06035,,,,860-653-4531,,,,,,,,False,False,False,False,,,,,,,False
453054038,Sunnyside Acura,Ellie (A),,,482 Amherst St.,Nashua,NH,03063,,,,603-880-6550,,,,,,,,False,False,False,False,,,,,,,False
453054039, kv Tower Ford,Jane/TCLerk,,,124 So. Middle Neck Rd.,Great Neck,NY,11021,,,,516-466-6400,,,,516-466-6456,,,125004427,False,True,False,False,,,,,,,False
453054040,Town & Country Jeep/Chrysler Jeep,Patricia ,,,3156 Hempstead Turnpike,Levittown,NY,11756,,,,516-796-5500,,,(877) 272-5787,,,1460-7385-9,,True,False,False,False,,,,,,,False
453054041,Towne Chrysler Jeep,Margie (F),,,1633 Springfield Ave.,Maplewood,NJ,07040,,,,201-761-6026,,,,,,,,False,False,False,False,,,,,,,False
453054042,Toyota City,Terry (F),,,1305 East Boston Post Road,Mamaroneck,NY,10543,,,,914-698-8120,,,,,,,,False,False,False,False,,,,,,,False
453054043,Toyota of Morristown,Janeth/TClerk,,,169 Ridgedale Ave.,Morristown,NJ,07960,,,,973-540-1111,,,,,,124232449,,True,False,False,False,,,,,,,False
453054044,Trans Atlantic Motors,Leah (F),,,25 Falmouth Road,Hyannis,MA,02601,,,,508-775-4526,,,,,,11780338-4,,True,False,False,False,,,,,,,False
453054045,Turnpike Chevrolet,Roe (A),,,2520 Hempstead Turnpike,East Meadow,NY,11554,,,,516-579-4400,,,,,,,,False,False,False,False,,,,,,,False
453054046,Twenty One Motor Co.,Denise (F),,,21 Murray Street,New York,NY,10007,,,,212-349-5530,,,,,,,,False,False,False,False,,,,,,,False
453054047,US Auto Exchange Boston,Jay (A),,,1095 Commonwealth Ave.,Boston,MA,02215,,,,617-787-3000 Ext 244,,,,617-783-1500,,,,False,False,False,False,,,,,,,False
453054048,Used Boat Haven,Josephine (F),,,10 Pennyfield Ave.,Bronx,NY,10465,,,,718-824-4000,,,,,,,,False,False,False,False,,,,,,,False
453054049,Used Car Warehouse,Tracy (A),,,475 Boston Post Rd.,Milford,CT,06460,,,,203-882-5959,,,,,,,,False,False,False,False,,,,,,,False
453054050,Vail Chevrolet,Biller (A),,,195 Halstead Ave.,Harrison,NY,10528,,,,914-835-1414,,,,,,,126397961,False,True,False,False,Vail Chevrolet, , , , , ,False
453054051,Valley Stream Toyota,Cecilia (F),,,639  Merrick Road,Lynbrook,NY,11563,,,,516-561-8331,,,,,,203727097,,True,False,False,False,,,,,,,False
453054052,Vantage Auto Leasing,Doug (F),,,50 Woodlawn Drive,Morristown,NJ,07960,,,,201-984-7485,,,,,,131573618,,True,False,False,False,,,,,,,False
453054053,Veltri Service,Michael Veltri (F),,,14 Edgewood Park,New Rochelle,NY,10801,,,,9146338261,,,,,,,,False,False,False,False,,,,,,,False
453054054,Wantagh Mitsubishi,Edie Jaeger,,,3460 Sunrise Highway,Wantagh,NY,11793,,,,5167854300,134,,,,,205417338,,True,False,False,False,,,,,,,False
453054055,Wayne Ford Auto Sales,Diane (A),,,444 Route 46,Wayne,NJ,07470,,,,201-256-8800,,,,,,,117558842,False,True,False,False,,,,,,,False
453054056,Wayne Motors,Rosalinda,,,1910 Route 23,Wayne,NJ,07470,,,,973-696-9700,,,,,,1085 5414 2,,True,False,False,False,,,,,,,False
453054057,Ray Catena BMW,Debbie (F),,,525 Tarrytown Road,White Plains,NY,10607,,,,914-761-5555,,,,,,458377561,,True,False,False,False,,,,,,,False
453054058,Westchester Chrysler Plymouth,Donna (A),,,70 Westchester Ave.,White Plains,NY,10601,,,,914-946-2600,,,,,,,,False,False,False,False,,,,,,,False
453054059,Westchester Nissan Inc.,Joannie (A),,,222 West Boston Post Rd.,Mamaroneck,NY,10543,,,,914-381-1818,,,,,,,,False,False,False,False,,,,,,,False
453054060,West wood Lincoln Mercury,Title Clerk,,,55 Kinden Kamock Road,Emerson,NJ,07630,,,,201-265-7700,,,,,,318165742,,True,False,False,False,,,,,,,False
453054061,Wheels of Time,Beverly (F),,,655 Ocean Road,Pt. Pleasant,NJ,08742,,,,908-899-3757,,,,908-899-6698,,196988793,,True,False,False,False,,,,,,,False
453054062,White Plains Chrysler/Jeep,Liz,#204,,70 Westchester Ave ,White Plains,NY,10601,,,,914-946-2600,204,,,,,550158809,,True,False,False,False,,,,,,,False
453054063,White Plains Honda,angela,,,31 Westmoreland Ave,White Plains,NY,10606,,,t/clerk,914-948-3305,,,,,,1792 5556 1,,True,False,False,False,,,,,,,False
453054064,White Plains Hyundai,Rita (F),,,460 Tarrytown Road,White Plains,NY,10607,,,,914-682-5100,,,,,,,,False,False,False,False,,,,,,,False
453054065,White Plains Nissan/ Pinicle Nissan,Lynda Brought,,,31 West Post Rd ,White Plains,NY,10606,,,,914-683-3800,260,,,914-683-3822,,,,False,False,False,False,,,,,,,False
453054066,Wide World of Cars, Inc.,megan,EXT 8353,,125 East Route 59,Spring Valley,NY,10977,,,,845-425-2600,239,,,845-425-7387,,,2726W4,False,True,False,False,,,,,,,False
453054067,Willowbrook Nissan,Marie (F),,,440 Route 46 East,Totowa,NJ,07512,,,,201-256-1200,,,,,,109934127,,True,False,False,False,,,,,,,False
453054068,Woodbridge Oldsmobile,Kim (A),,,475 Rahway Ave.,Woodbridge,NJ,07095,,,,908-634-0100,,,,,,,,False,False,False,False,,,,,,,False
453054071,Arnold Chevrolet LLC,Rebecca, ,,670 Montauk Highway,West Babylon,NY,11704,,,,631-264-0909,,,,,,2079-0151-2,,True,False,False,False,,,,,,,False
453054072,Alpine Motors Jaguar,Mary Kay, ,,1650 E. Sunrise Blvd.,Ft. Lauderdale,Fla,33304,,,,954-463-2554,,,,,,,115509690,False,True,False,False,,,,,,,False
453054073,Adzam Auto Sales,Rose,Grasso,,669 Bedford Road,Bedford Hills,NY,10507,,,,914-241-2000,,,,914-666-0670,,1251-8202-0,,True,False,False,False,,,,,,,False
453054074,Al Packer Linc/Merc/Jeep,t/clerk, ,,5801 Bel Air Road,Baltimore ,Md,21206,,,,607-797-8840,,,,,,1171-2676-5,,True,False,False,False,,,,,,,False
453054075,Advantage Funding,Jackie    ,,,1111 Marcus Avenue,Lake Success,NY,11042,,,,516)280-1790,,,,718-392-3933,,201422108,,True,False,False,False,,,,,,,False
453054076,Key Lincoln Mercury,t/clerk, ,,425 North Ave.,Bridgeport,CT,06606,,,,203-335-7539,,,,,,,7942 8185,False,True,False,False,,,,,,,True
453054077,Ayers Chevrolet & Oldsmobile,Virginia, ,,1 US Hwy 46,Dover,NJ,07801,,,,973-366-1243,,,,,,1070-1509-4,,True,False,False,False,,,,,,,False
453054079,Acura of Westport,Caroline            , No Acct #,,222 JT Connell Hwy,Newport,RI,02840,,,,401-849-8499,,,,,,,184020948,False,True,False,False,,,,,,,False
453054080,Auto World Hyundai  of Hartford,Jeanne, ,,20 Jennings Road,Hartford,Ct,06142,,,,860-402-2700,,,,,,,174221428,False,True,False,False,,,,,,,False
453054081,Virginia DMV,Brenda/Elsie/Carol,,,2300 West Broad Street,Richmond,Va,23220,,,,866-368-5463EX6412,,,,,,1061-3209-7,,True,False,False,False,,,,,,,False
453054082,Vermont DMV,Shirley/Information, ,,120 State Street,Montpelier,Vt,05603,,,,,,,,,802-828-2000,1061-3209-7,,True,False,False,False,,,,,,,False
453054083,Vehicle Registration RTP,Anita Smith, ,,3148 Mail Service Center ,Raleigh,NC,27699,,,,,,,,,,1061-3209-7,,True,False,False,False,,,,,,,False
453054084,Motor Vehicle Administration,Brenda/Denise/Marcos,,,6601 Ritchie Highway NE,Glenburnie,Md,21062,,,,,,,,,,1061-3209-7,,True,False,False,False,,,,,,,False
453054085,Dmv,Joe jav, ,,18655 South Dixie Hwy.,Miami,FL,33157,,,,305-252 3393,,,,,,1061-3209-7,,True,False,False,False,,,,,,,False
453054088,New Rochelle Toyota,, ,,47 Cedar Street,New Rochelle,NY,10801,,,t/clerk,914 576 8000,527,,,,,442982660,,True,False,False,False,,,,,,,False
453054089,Auto Mall Hyundai/Atlantic Auto,Christine     (UPS),Billing,,193-205 Sunrise Hwy,West Islip,NY,11795,,,,(516) 587 0700,,,,,UPS # 1049977463,,,False,False,False,False,,,,,,,False
453054090,Carriage House of New London,Kara, ,,488 Colman St.,New London,CT,06320,,,,860-447-3361x219,,,,,,169096902,,True,False,False,False,,,,,,,False
453054091,Abeloff Pontiac,,Greenway ,,1167 N 9th ST,Stroudsburg,PA,18360,,,,(570) 421 9900,,,,,,1138 5078 7,,True,False,False,False,,,,,,,False
453054092,Audio Intellect Inc.,Todd, ,,64 Marbledale Road,Tuckahoe,NY,10707,,,,(914) 779 9000,,,,(914) 779 5889,,219628234,,True,False,False,False,,,,,,,False
453054093,Audi of Wallingford,Rebecca, ,,800 South Colony Street,Wallingford,CT,06492,,,,(203) 269 3316,,,,(203) 269 2119,,1256-5707-9,,True,False,False,False,,,,,,,False
453054094,Auto Bank Inc,Chris, ,,1002 Eastern Blvd,Baltimore,MD,21221,,,,410- 687-1686,,,,,,,156949253,False,True,False,False,,,,,,,False
453054097,Armstrong Ford ,Elizabeth, ,,30725 South Dixie Hwy,Homestead,Fla,33030,,,,305-247-5112,,,,,,,198283326,False,True,False,False,,,,,,,False
453054098,All American Ford,Jennifer/Jessica, ,,520 River Street,Hackensack,NJ,07601,,,,201-487-6700,,,,,,1260-3117-3,,True,False,False,False,,,,,,,False
453054099,Acton Lincoln Mercury,Annette, ,,201 Great Road  /  Rte 2A  (3rd Floor),Acton,Ma,01720,,,,978-264-9100,,,,,,2417-9089-4,,True,False,False,False,,,,,,,False
453054100,Advantage BMW,Serrena / Sandy, ,,2101 San Jacinto,Houston,Tx,77002,,,,713-293-6088,,,,,,,169872734,False,True,False,False,,,,,,,False
453054101,Advantage Leasing Association,June, ,,20 Crossroads Drive,Owings Mills,Md,21117,,,,888-919-6427,,,,,,2220-0549-3,,True,False,False,False,,,,,,,False
453054102,Atlantic Nissan / Kia,Danielle,,,305 E  Sunrise Highway,Lindenhurst,NY,11757,,,,631-587-6400,,,,,,372764627,,True,False,False,False,,,,,,,False
453054103,A C Volkswagon,, ,,3085 Kennedy Blvd,Jersey City,NJ,07306,,,,201-309-0053,,,,,,,141428490,False,True,False,False,,,,,,,False
453054104,Acura of Newport,Barbara, ,,222 J T Connell Highway,Newport,RI,02840,,,,401-849-8499,,,,,,,184020948,False,True,False,False,,,,,,,False
453054105,Arnold Buick/Saab,Joanne / Annette, ,,670 Montauk Highway,W Babylon,NY,11704,,,,631-661-7000,,,,,,1024-4006-4,,True,False,False,False,,,,,,,False
453054106,Automobile Club of America,, ,,1881 Broadway,New York ,NY,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453054107,Auto Trade Corp,, ,,362 Middletown Road,Nanuet,NY,10954,,,,914-623-5097,,,,,,2263-2725-8,,True,False,False,False,,,,,,,False
453054108,Arrel Daewoo of Toms River,Jessica / Mariano, ,,810 Route 37 West,Toms River,NJ,08755,,,,732-341-9080,,,,,,1987-8409-5,,True,False,False,False,,,,,,,False
453054109,Al Scala Nissan / Suzuki,Sharon, ,,Route 17 M,New Hampton,NY,10958,,,,914-374-1155,,,,,,,79840353,False,True,False,False,,,,,,,False
453054110,Auto Show Volvo,Loiselle,,,1241 Fall River Ave,Seekonk ,Ma,02771,,,,508-336-9777,,,,,,1080-4376-8,,True,False,False,False,,,,,,,False
453054111,Alexandria Volkswagon,Mimi, ,,107 West Glade Road,Alexandria,Va,22305,,,,703-684-8888,,,,,,1034-2909-9,,True,False,False,False,,,,,,,False
453054112,Auto Nation USA,Theresa / Willy, ,,13601 Pines Blvd,Pembroke Pines,Fl,33027,,,,954-441-2000,,,,,,,142890375,False,True,False,False,,,,,,,False
453054113,Ascione Motors Inc,Michelle, ,,1231 Kennedy Blvd,No Bergen,NJ,07047,,,,201-867-9130,,,,201-867-0904,,,119113520,False,True,False,False,,,,,,,False
453054114,AutoMax Automotive Group Inc,Maggie / Nero, ,,2150 West Colonial Drive,Orlando,Fl,32804,,,,407-650-0505,,,,,,2204-7537-9,,True,False,False,False,,,,,,,False
453054115,Amity Toyota Super Store,Michelle,,,200 Sunrise Highway,Amityville,NY,11701,,,,516-789-2700,,,,,,1237-3831-4,,True,False,False,False,,,,,,,False
453054116,Acura of Boston,Melanie, ,,1600 Solders Field Road,Brighton,Ma,02135,,,,617-254-5400,,,,,,1063-9741-4,,True,False,False,False,,,,,,,False
453054117,Acura of Bedford Hills,carol, ,,700  Bedford Road,Bedford Hills,NY,10507,,,,914-666-0030,,,,,,106145938,,True,False,False,False,,,,,,,False
453054118,Norwood Nissan,Dawne, ,,1338 Post Rd,Warwick,RI,02888,,,,401-781 4300,,,,,,,79993680,False,True,False,False,,,,,,,False
453054119,Auto Stiegler,Trish, ,,16721 Ventura Blvd,Encino,Ca,91436,,,,818-788-0234,,,,,,,115505709,False,True,False,False,,,,,,,False
453054120,Auto Mall 46,Pam, ,,440 Route 46 East,Totowa,NJ,07512,,,,,,,,,,,161903134,False,True,False,False,,,,,,,False
453054121,Apache Motors ,JR, ,,1125 Bronx River Ave,Bronx,NY,10472,,,,,,,,,,,151475253,False,True,False,False,,,,,,,False
453054122,Astra Lease Association,Stacey     (UPS), ,,740 Veterans Memorial Hwy,Hauppauge,NY,11788,,,,516-268-8933,,,,,,,,False,False,False,False,,,,,,,False
453054124,Big Dee Auto Sales-SHIP TO WHITE PLAINS JAGUAR,Rita, ,,262  East Main Street,Elmsford,NY,10523,,,,914-347-3377,,,,,,,,False,True,False,False,,,,,,,False
453054125,Bellavia Chevrolet  Buick Inc,Kim/TClerk, ,,State Hwy 17 South,East Rutherford,NJ,07073,,,,201-939-6800,,,,,,1163-1123-2,,True,False,False,False,,,,,,,False
453054126,Bergeys Chrysler Plymouth Jeep,Sheryl,UPS,,408  Harleysville Pike,Souderton ,Pa,18924,,,,215-721-3470,,,,,,,A910F4,False,True,False,False,,,,,,,False
453054127,Benjamin Motors Inc,Winnie, ,,1172 Willis Ave,Albertson,NY,11507,,,,516-625-1772,,,,,,1815-3702-7,,True,False,False,False,,,,,,,False
453054128,Tri County Lexus,Samantha,AM Delivery Always,,700 Route 46 West,Little Falls,NJ,07424,,,,973-890-5900,,,,,,1406-4513-3,,True,False,False,False,,,,,,,False
453054130,Bay Ridge Volvo,Yari, ,,8910 4th Avenue,Brooklyn,NY,11209,,,,718-833-7070,,,,,,11890480,,True,False,False,False,,,,,,,False
453054131,Bennett Chevrolet,Bonnie, ,,295 Danbury Road,New Milford,Ct,06776,,,,860-354-5585,,,,,,118146905,,True,False,False,False,,,,,,,False
453054132,Bob Ciasulli Toyota Universe,CHANELLE, ,,1485 State  Route 46 East,Little Falls,NJ,07424,,,,973-785-4710,,,,,DHL # 758913737,2663 3552 0,,True,False,False,False,,,,,,,False
453054133,Bergeys Dodge,Hollie, ,,1201 North Broad Street,Lansdale,Pa,19446,,,t/clerk,215-855-9061,,,,215-855-0533,,1077-4015-5,,True,False,False,False,,,,,,,False
453054134,  EAST Bellavia,Annette,do not send bellavia,,535 Montauk Hwy,W Babylon,NY,11704,,,,516-661-7000,,,,,,1024-4006-4,,True,False,False,False,,,,,,,False
453054135,Bronx Honda,Yolanda,UPS,,2541 E Tremont Ave ,Bronx ,Ny ,10461 ,,,,718-823-6002,,,,,,,18E63V,False,True,False,False,,,,,,,False
453054136,BMW of the Hudson Valley,Renee, ,,2068 South Road - Route 9,Poughkeepsie,NY,12601,,,,845-462-1030,,,,845-462-3465,,,197921973,False,True,False,False,,,,,,,False
453054137,Bay State Linc/Merc aka Welsley L/M,Dianna, ,,571 Worcester Road,Framingham,Ma,01701,,,,508-872-7600  x10,,,,,,,135919002,False,True,False,False,,,,,,,False
453054138,Bayou City Ford ,Robert, ,,3625 Eastex Fwy,Houston,Tx,77026,,,,713-222-6521,,,,,,1026-8265-3,,True,False,False,False,,,,,,,False
453054139,Bancroft Nissan,John, ,,41 Salem Street,Worcester,Ma,01608,,,,508-791-2351,,,,,,,79837468,False,True,False,False,,,,,,,False
453054140,Bayview Cadillac,Sandy, ,,1240 North Federal Hwy,Ft Lauderdale,Fla,33304,,,,954-563-6331,,,,,,,41630670,False,True,False,False,,,,,,,False
453054141,Bristol Toyota,Mary, ,,706 Metacom Ave - Rte 136,Bristol,RI,02809,,,,401-253-2100,,,,,,1753-4468-3,,True,False,False,False,,,,,,,False
453054142,Bikers Dream,John, ,,46 Flint Road ,S Toms River,NJ,08757,,,,732-244-7541,,,,,,,169421430,False,True,False,False,,,,,,,False
453054143,Brigham Gill Jeep Eagle,Alex,,,817 Worcester Road,Natick,Ma,01760,,,,(508)655-4200,,,,,,,15W563,False,True,False,False,,,,,,,False
453054144,Beard Subaru,, ,,22 Ridgewood Ave,Hyannis,Ma,02601,,,,508-778-5066,,,,,,1164-8512-5,,True,False,False,False,,,,,,,False
453054145,Book Chevrolet Buick Inc,Joanne, ,,66 Washington Ave,Nutley,NJ,07110,,,,973-759-4200,,,,,,1275-3265-6,,True,False,False,False,,,,,,,False
453054146,BF Curry Chevrolet,Laura /Dina, ,,3845 Crompound Road ,Yorktown Hts,NY,10598,,,,914-737-8100,,,,,,,138942943,False,True,False,False,,,,,,,False
453054147,Brandon Honda,Charlotte, ,,9209 Adamo Drive East,Tampa,Fla,33619,,,,813-664-1234,,,,,,,159489148,False,True,False,False,,,,,,,False
453054148,Bill Kolb Jr Subaru,Jeryl, ,,252 North Route 303,Orangeburg,NY,10962,,,,1-845-398-6319,,,,,,277819260,,True,False,False,False,,,,,,,False
453054150,Bernardi Toyota,Beth,,,1626 Worcester Road,Framingham,Ma,01701,,,,508-879-1520,,,,,,314984722,,True,False,False,False,,,,,,,False
453054151,Bernardi Honda Audi,Daniel, ,,610 Worcester Road route 9 E,Natick,MA,01760,,,,508-651-3033,,,,,,,84000910,False,True,False,False,,,,,,,False
453054152,BMW Mazda Suzuki Gallery,Ken / Dale, ,,918 Providence Highway,Norwood,Ma,02062,,,,781-762-2691,,,,,,,83362843,False,True,False,False,,,,,,,False
453054153,Bourne Bridge Auto Sales,Linda, ,,527 Station Ave,South Yarmouth,Ma,02664,,,,508-760-2700,,,,,,,1749-2450-3,False,True,False,False,,,,,,,False
453054154,Browns Ford of Johnstown,Title Clerk, ,,121 North Comrie Ave,Johnstown,NY,12095,,,,518-762-4609,,,,,,1661-6669-1,,True,False,False,False,,,,,,,False
